,title,link,link_alternative,link_icon,summary,datatakesensingstart,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,cloudcoverpercentage,sensoroperationalmode,gmlfootprint,footprint,tileid,hv_order_tileid,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,identifier,level1cpdiidentifier,uuid
4336e515-6d32-434c-8a5b-2476942b2520,S2A_MSIL1C_20190824T160511_N0208_R054_T17PKM_20190824T205502,https://scihub.copernicus.eu/apihub/odata/v1/Products('4336e515-6d32-434c-8a5b-2476942b2520')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4336e515-6d32-434c-8a5b-2476942b2520')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4336e515-6d32-434c-8a5b-2476942b2520')/Products('Quicklook')/$value,"Date: 2019-08-24T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 810.22 MB",2019-08-24 16:05:11.024,2019-08-24 16:05:11.024,2019-08-24 16:05:11.024,2019-08-24 22:19:38.309,21787,54,11.9335,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20190824T160511_N0208_R054_T17PKM_20190824T205502.SAFE,Multi-Spectral Instrument,MSI,810.22 MB,GS2A_20190824T160511_021787_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190824T160511_N0208_R054_T17PKM_20190824T205502,S2A_OPER_MSI_L1C_TL_MTI__20190824T205502_A021787_T17PKM_N02.08,4336e515-6d32-434c-8a5b-2476942b2520
45045d87-b1a2-41ae-90a7-8ce97f25d33c,S2B_MSIL1C_20190511T160519_N0207_R054_T16PHR_20190511T192445,https://scihub.copernicus.eu/apihub/odata/v1/Products('45045d87-b1a2-41ae-90a7-8ce97f25d33c')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('45045d87-b1a2-41ae-90a7-8ce97f25d33c')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('45045d87-b1a2-41ae-90a7-8ce97f25d33c')/Products('Quicklook')/$value,"Date: 2019-05-11T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 628.97 MB",2019-05-11 16:05:19.024,2019-05-11 16:05:19.024,2019-05-11 16:05:19.024,2019-05-12 09:08:19.749,11377,54,91.5006,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190511T160519_N0207_R054_T16PHR_20190511T192445.SAFE,Multi-Spectral Instrument,MSI,628.97 MB,GS2B_20190511T160519_011377_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190511T160519_N0207_R054_T16PHR_20190511T192445,S2B_OPER_MSI_L1C_TL_SGS__20190511T192445_A011377_T16PHR_N02.07,45045d87-b1a2-41ae-90a7-8ce97f25d33c
4567c0a0-00a2-4c4d-955e-0bd7765f59e0,S2B_MSIL1C_20191018T160509_N0208_R054_T16PHS_20191018T192435,https://scihub.copernicus.eu/apihub/odata/v1/Products('4567c0a0-00a2-4c4d-955e-0bd7765f59e0')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4567c0a0-00a2-4c4d-955e-0bd7765f59e0')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4567c0a0-00a2-4c4d-955e-0bd7765f59e0')/Products('Quicklook')/$value,"Date: 2019-10-18T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 794.27 MB",2019-10-18 16:05:09.024,2019-10-18 16:05:09.024,2019-10-18 16:05:09.024,2019-10-18 20:50:56.904,13665,54,19.0469,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20191018T160509_N0208_R054_T16PHS_20191018T192435.SAFE,Multi-Spectral Instrument,MSI,794.27 MB,GS2B_20191018T160509_013665_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20191018T160509_N0208_R054_T16PHS_20191018T192435,S2B_OPER_MSI_L1C_TL_SGS__20191018T192435_A013665_T16PHS_N02.08,4567c0a0-00a2-4c4d-955e-0bd7765f59e0
45e6eadf-7a8b-4a59-a73a-5ba47ce411d8,S2A_MSIL1C_20190824T160511_N0208_R054_T16PHS_20190824T205502,https://scihub.copernicus.eu/apihub/odata/v1/Products('45e6eadf-7a8b-4a59-a73a-5ba47ce411d8')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('45e6eadf-7a8b-4a59-a73a-5ba47ce411d8')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('45e6eadf-7a8b-4a59-a73a-5ba47ce411d8')/Products('Quicklook')/$value,"Date: 2019-08-24T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 804.26 MB",2019-08-24 16:05:11.024,2019-08-24 16:05:11.024,2019-08-24 16:05:11.024,2019-08-24 22:21:39.996,21787,54,27.9417,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20190824T160511_N0208_R054_T16PHS_20190824T205502.SAFE,Multi-Spectral Instrument,MSI,804.26 MB,GS2A_20190824T160511_021787_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190824T160511_N0208_R054_T16PHS_20190824T205502,S2A_OPER_MSI_L1C_TL_MTI__20190824T205502_A021787_T16PHS_N02.08,45e6eadf-7a8b-4a59-a73a-5ba47ce411d8
477a9c89-0974-487c-a999-1e5671610838,S2B_MSIL1C_20190521T160519_N0207_R054_T17PKM_20190521T192400,https://scihub.copernicus.eu/apihub/odata/v1/Products('477a9c89-0974-487c-a999-1e5671610838')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('477a9c89-0974-487c-a999-1e5671610838')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('477a9c89-0974-487c-a999-1e5671610838')/Products('Quicklook')/$value,"Date: 2019-05-21T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 710.55 MB",2019-05-21 16:05:19.024,2019-05-21 16:05:19.024,2019-05-21 16:05:19.024,2019-05-21 21:01:00.287,11520,54,56.8199,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190521T160519_N0207_R054_T17PKM_20190521T192400.SAFE,Multi-Spectral Instrument,MSI,710.55 MB,GS2B_20190521T160519_011520_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190521T160519_N0207_R054_T17PKM_20190521T192400,S2B_OPER_MSI_L1C_TL_SGS__20190521T192400_A011520_T17PKM_N02.07,477a9c89-0974-487c-a999-1e5671610838
48aa8f43-fa31-46a2-886c-5eae0e50f166,S2A_MSIL1C_20190516T160521_N0207_R054_T16PHR_20190516T205904,https://scihub.copernicus.eu/apihub/odata/v1/Products('48aa8f43-fa31-46a2-886c-5eae0e50f166')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('48aa8f43-fa31-46a2-886c-5eae0e50f166')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('48aa8f43-fa31-46a2-886c-5eae0e50f166')/Products('Quicklook')/$value,"Date: 2019-05-16T16:05:21.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 742.46 MB",2019-05-16 16:05:21.024,2019-05-16 16:05:21.024,2019-05-16 16:05:21.024,2019-05-17 02:41:37.657,20357,54,69.7322,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190516T160521_N0207_R054_T16PHR_20190516T205904.SAFE,Multi-Spectral Instrument,MSI,742.46 MB,GS2A_20190516T160521_020357_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190516T160521_N0207_R054_T16PHR_20190516T205904,S2A_OPER_MSI_L1C_TL_MTI__20190516T205904_A020357_T16PHR_N02.07,48aa8f43-fa31-46a2-886c-5eae0e50f166
49594887-b63e-4212-a04e-4a80e2a3c357,S2B_MSIL1C_20181013T160509_N0206_R054_T17PKL_20181013T210128,https://scihub.copernicus.eu/apihub/odata/v1/Products('49594887-b63e-4212-a04e-4a80e2a3c357')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('49594887-b63e-4212-a04e-4a80e2a3c357')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('49594887-b63e-4212-a04e-4a80e2a3c357')/Products('Quicklook')/$value,"Date: 2018-10-13T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 632.71 MB",2018-10-13 16:05:09.024,2018-10-13 16:05:09.024,2018-10-13 16:05:09.024,2018-10-13 23:02:34.560,8374,54,79.6503,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.06,Sentinel-2,S2B_MSIL1C_20181013T160509_N0206_R054_T17PKL_20181013T210128.SAFE,Multi-Spectral Instrument,MSI,632.71 MB,GS2B_20181013T160509_008374_N02.06,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20181013T160509_N0206_R054_T17PKL_20181013T210128,,49594887-b63e-4212-a04e-4a80e2a3c357
4a41ec2d-f0e1-46b3-9e79-fe81809a7d70,S2A_MSIL1C_20191013T160511_N0208_R054_T16PHR_20191013T192621,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a41ec2d-f0e1-46b3-9e79-fe81809a7d70')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a41ec2d-f0e1-46b3-9e79-fe81809a7d70')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a41ec2d-f0e1-46b3-9e79-fe81809a7d70')/Products('Quicklook')/$value,"Date: 2019-10-13T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 569.95 MB",2019-10-13 16:05:11.024,2019-10-13 16:05:11.024,2019-10-13 16:05:11.024,2019-10-13 20:59:54.614,22502,54,95.7551,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.08,Sentinel-2,S2A_MSIL1C_20191013T160511_N0208_R054_T16PHR_20191013T192621.SAFE,Multi-Spectral Instrument,MSI,569.95 MB,GS2A_20191013T160511_022502_N02.08,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20191013T160511_N0208_R054_T16PHR_20191013T192621,S2A_OPER_MSI_L1C_TL_SGS__20191013T192621_A022502_T16PHR_N02.08,4a41ec2d-f0e1-46b3-9e79-fe81809a7d70
4a86db1b-5327-4af9-8c42-9d8bb789a437,S2B_MSIL1C_20190918T160509_N0208_R054_T16PHS_20190918T205746,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a86db1b-5327-4af9-8c42-9d8bb789a437')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a86db1b-5327-4af9-8c42-9d8bb789a437')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a86db1b-5327-4af9-8c42-9d8bb789a437')/Products('Quicklook')/$value,"Date: 2019-09-18T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 748.67 MB",2019-09-18 16:05:09.024,2019-09-18 16:05:09.024,2019-09-18 16:05:09.024,2019-09-19 00:28:49.188,13236,54,70.6582,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190918T160509_N0208_R054_T16PHS_20190918T205746.SAFE,Multi-Spectral Instrument,MSI,748.67 MB,GS2B_20190918T160509_013236_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190918T160509_N0208_R054_T16PHS_20190918T205746,S2B_OPER_MSI_L1C_TL_EPAE_20190918T205746_A013236_T16PHS_N02.08,4a86db1b-5327-4af9-8c42-9d8bb789a437
4a9f5e14-2ce9-4a08-85e3-63db6e8f7f53,S2B_MSIL1C_20190322T160509_N0207_R054_T16PHS_20190322T205739,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a9f5e14-2ce9-4a08-85e3-63db6e8f7f53')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a9f5e14-2ce9-4a08-85e3-63db6e8f7f53')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4a9f5e14-2ce9-4a08-85e3-63db6e8f7f53')/Products('Quicklook')/$value,"Date: 2019-03-22T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 791.74 MB",2019-03-22 16:05:09.024,2019-03-22 16:05:09.024,2019-03-22 16:05:09.024,2019-03-23 01:56:15.786,10662,54,19.6186,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.84325463083623,-84.25644 10.832684732479947,-83.25354 9.84173994614037,-83.26529 9.851323429665095,-84.265076 10.84325463083623,-84.25644</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.26529 9.84173994614037, -83.25354 10.832684732479947, -84.25644 10.84325463083623, -84.265076 9.851323429665095, -83.26529 9.84173994614037)))",16PHS,PS16H,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190322T160509_N0207_R054_T16PHS_20190322T205739.SAFE,Multi-Spectral Instrument,MSI,791.74 MB,GS2B_20190322T160509_010662_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190322T160509_N0207_R054_T16PHS_20190322T205739,S2B_OPER_MSI_L1C_TL_MTI__20190322T205739_A010662_T16PHS_N02.07,4a9f5e14-2ce9-4a08-85e3-63db6e8f7f53
4b86fb4c-b48e-4d43-88c6-6c3f685829be,S2B_MSIL1C_20190908T160519_N0208_R054_T17PKM_20190908T192322,https://scihub.copernicus.eu/apihub/odata/v1/Products('4b86fb4c-b48e-4d43-88c6-6c3f685829be')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4b86fb4c-b48e-4d43-88c6-6c3f685829be')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4b86fb4c-b48e-4d43-88c6-6c3f685829be')/Products('Quicklook')/$value,"Date: 2019-09-08T16:05:19.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 706.14 MB",2019-09-08 16:05:19.024,2019-09-08 16:05:19.024,2019-09-08 16:05:19.024,2019-09-08 21:06:49.898,13093,54,76.4558,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>10.843251373051269,-83.7439 10.85056220923831,-82.74011 9.857949008864644,-82.73465 9.851320475915399,-83.73529 10.843251373051269,-83.7439</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73529 9.851320475915399, -82.73465 9.857949008864644, -82.74011 10.85056220923831, -83.7439 10.843251373051269, -83.73529 9.851320475915399)))",17PKM,PM17K,SAFE,02.08,Sentinel-2,S2B_MSIL1C_20190908T160519_N0208_R054_T17PKM_20190908T192322.SAFE,Multi-Spectral Instrument,MSI,706.14 MB,GS2B_20190908T160519_013093_N02.08,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190908T160519_N0208_R054_T17PKM_20190908T192322,S2B_OPER_MSI_L1C_TL_SGS__20190908T192322_A013093_T17PKM_N02.08,4b86fb4c-b48e-4d43-88c6-6c3f685829be
4c6f9881-3808-4aad-8a76-dd24d1764023,S2B_MSIL1C_20190131T160509_N0207_R054_T17PKL_20190131T205726,https://scihub.copernicus.eu/apihub/odata/v1/Products('4c6f9881-3808-4aad-8a76-dd24d1764023')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4c6f9881-3808-4aad-8a76-dd24d1764023')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4c6f9881-3808-4aad-8a76-dd24d1764023')/Products('Quicklook')/$value,"Date: 2019-01-31T16:05:09.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 789.99 MB",2019-01-31 16:05:09.024,2019-01-31 16:05:09.024,2019-01-31 16:05:09.024,2019-01-31 22:22:01.833,9947,54,13.3429,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.73602 9.940217569697982, -83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2B_MSIL1C_20190131T160509_N0207_R054_T17PKL_20190131T205726.SAFE,Multi-Spectral Instrument,MSI,789.99 MB,GS2B_20190131T160509_009947_N02.07,S2MSI1C,2017-013A,DESCENDING,Sentinel-2B,Level-1C,S2B_MSIL1C_20190131T160509_N0207_R054_T17PKL_20190131T205726,,4c6f9881-3808-4aad-8a76-dd24d1764023
4cba9926-2fa1-40ce-9bff-2e8772b036c1,S2A_MSIL1C_20190416T160511_N0207_R054_T16PHR_20190416T210152,https://scihub.copernicus.eu/apihub/odata/v1/Products('4cba9926-2fa1-40ce-9bff-2e8772b036c1')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4cba9926-2fa1-40ce-9bff-2e8772b036c1')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4cba9926-2fa1-40ce-9bff-2e8772b036c1')/Products('Quicklook')/$value,"Date: 2019-04-16T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 746.87 MB",2019-04-16 16:05:11.024,2019-04-16 16:05:11.024,2019-04-16 16:05:11.024,2019-04-17 00:12:38.256,19928,54,44.5525,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.94022055062098,-84.26431 9.930548905426843,-83.26428 8.939539665988862,-83.27493 8.948230037923478,-84.272156 9.94022055062098,-84.26431</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.27493 8.939539665988862, -83.26428 9.930548905426843, -84.26431 9.94022055062098, -84.272156 8.948230037923478, -83.27493 8.939539665988862)))",16PHR,PR16H,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190416T160511_N0207_R054_T16PHR_20190416T210152.SAFE,Multi-Spectral Instrument,MSI,746.87 MB,GS2A_20190416T160511_019928_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190416T160511_N0207_R054_T16PHR_20190416T210152,S2A_OPER_MSI_L1C_TL_MTI__20190416T210152_A019928_T16PHR_N02.07,4cba9926-2fa1-40ce-9bff-2e8772b036c1
4d19f90f-3abc-4cf6-8f2d-fa2f16a43bcc,S2A_MSIL1C_20190416T160511_N0207_R054_T17PKL_20190416T210152,https://scihub.copernicus.eu/apihub/odata/v1/Products('4d19f90f-3abc-4cf6-8f2d-fa2f16a43bcc')/$value,https://scihub.copernicus.eu/apihub/odata/v1/Products('4d19f90f-3abc-4cf6-8f2d-fa2f16a43bcc')/,https://scihub.copernicus.eu/apihub/odata/v1/Products('4d19f90f-3abc-4cf6-8f2d-fa2f16a43bcc')/Products('Quicklook')/$value,"Date: 2019-04-16T16:05:11.024Z, Instrument: MSI, Mode: , Satellite: Sentinel-2, Size: 747.25 MB",2019-04-16 16:05:11.024,2019-04-16 16:05:11.024,2019-04-16 16:05:11.024,2019-04-17 00:11:47.259,19928,54,59.5518,INS-NOBS,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>9.940217569697982,-83.73602 9.946907083661275,-82.73514 8.954238135659569,-82.73016 8.948227359448609,-83.72821 9.940217569697982,-83.73602</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((-83.72821 8.948227359448609, -82.73016 8.954238135659569, -82.73514 9.946907083661275, -83.73602 9.940217569697982, -83.72821 8.948227359448609)))",17PKL,PL17K,SAFE,02.07,Sentinel-2,S2A_MSIL1C_20190416T160511_N0207_R054_T17PKL_20190416T210152.SAFE,Multi-Spectral Instrument,MSI,747.25 MB,GS2A_20190416T160511_019928_N02.07,S2MSI1C,2015-028A,DESCENDING,Sentinel-2A,Level-1C,S2A_MSIL1C_20190416T160511_N0207_R054_T17PKL_20190416T210152,S2A_OPER_MSI_L1C_TL_MTI__20190416T210152_A019928_T17PKL_N02.07,4d19f90f-3abc-4cf6-8f2d-fa2f16a43bcc
